6.500220441731684332e+03,3.484606383176237046e+02,-1.808606975650713045e+00,-6.794945677003195073e+00,6.932000000000000384e-01
6.500039581034119692e+03,3.477811437499233875e+02,-1.812541284400754016e+00,-6.787761027036908423e+00,6.932000000000000384e-01
6.499858326905679860e+03,3.471023676472196939e+02,-1.814911092532939474e+00,-6.790295501896130403e+00,6.932000000000000384e-01
6.499676835796426531e+03,3.464233380970300686e+02,-1.821048580124050575e+00,-6.788103341172300631e+00,6.932000000000000384e-01
6.499494730938414250e+03,3.457445277629128668e+02,-1.824952186153659062e+00,-6.786307447238375090e+00,6.932000000000000384e-01
6.499312235719798991e+03,3.450658970181890481e+02,-1.818904000294510492e+00,-6.784118124300890784e+00,6.932000000000000384e-01
6.499130345319769731e+03,3.443874852057589351e+02,-1.813432579420314106e+00,-6.781247918600349145e+00,6.932000000000000384e-01
6.498949002061827741e+03,3.437093604138988781e+02,-1.811506840803786211e+00,-6.775577128609637789e+00,6.932000000000000384e-01
6.498767851377747320e+03,3.430318027010379183e+02,-1.821295357000022097e+00,-6.783331602000814975e+00,6.932000000000000384e-01
6.498585721842046951e+03,3.423534695408378639e+02,-1.818626235322030826e+00,-6.791118711226638460e+00,6.932000000000000384e-01
6.498403859218514299e+03,3.416743576697152207e+02,-1.816505723856115972e+00,-6.797985321385450419e+00,6.932000000000000384e-01
6.498222208646128820e+03,3.409945591375766867e+02,-1.817794720298260946e+00,-6.793879360885928698e+00,6.932000000000000384e-01
6.498040429174098790e+03,3.403151712014881127e+02,-1.818408246712390763e+00,-6.796582486301075754e+00,6.932000000000000384e-01
6.497858588349427919e+03,3.396355129528579937e+02,-1.821390908878445236e+00,-6.795023886269158986e+00,6.932000000000000384e-01
6.497676449258539833e+03,3.389560105642310646e+02,-1.822582883627676065e+00,-6.790421753496631574e+00,6.932000000000000384e-01
6.497494190970177442e+03,3.382769683888814143e+02,-1.830526825457626794e+00,-6.793188245850266149e+00,6.932000000000000384e-01
6.497311138287631366e+03,3.375976495642963755e+02,-1.829075360100359315e+00,-6.792100336928779569e+00,6.932000000000000384e-01
6.497128230751621231e+03,3.369184395306035071e+02,-1.826755463304776672e+00,-6.794368647481550560e+00,6.932000000000000384e-01
6.496945555205290475e+03,3.362390026658553666e+02,-1.821962046888625952e+00,-6.797542563192355836e+00,6.932000000000000384e-01
6.496763359000601668e+03,3.355592484095361101e+02,-1.820301835337290397e+00,-6.800463353601092109e+00,6.932000000000000384e-01
6.496581328817067515e+03,3.348792020741760211e+02,-1.827949053544285052e+00,-6.797137052706274218e+00,6.932000000000000384e-01
6.496398533911713457e+03,3.341994883689054063e+02,-1.826642118176861285e+00,-6.796001870225861552e+00,6.932000000000000384e-01
6.496215869699895848e+03,3.335198881818828340e+02,-1.825342466216845150e+00,-6.789736688964867817e+00,6.932000000000000384e-01
6.496033335453274049e+03,3.328409145129863305e+02,-1.826365703700751908e+00,-6.786630706541567193e+00,6.932000000000000384e-01
6.495850698882903998e+03,3.321622514423321491e+02,-1.826123147385308121e+00,-6.785248318243199961e+00,6.932000000000000384e-01
6.495668086568165563e+03,3.314837266105078015e+02,-1.831898721005656983e+00,-6.785758748876982160e+00,6.932000000000000384e-01
6.495484896696065334e+03,3.308051507356200887e+02,-1.835197203032511215e+00,-6.791558214911045610e+00,6.932000000000000384e-01
6.495301376975761741e+03,3.301259949141289667e+02,-1.828970924924462782e+00,-6.788606682009874049e+00,6.932000000000000384e-01
6.495118479883269174e+03,3.294471342459279981e+02,-1.831495838247911179e+00,-6.783121455039623271e+00,6.932000000000000384e-01
6.494935330299444104e+03,3.287688221004240177e+02,-1.828541781225762053e+00,-6.779346108866247000e+00,6.932000000000000384e-01
6.494752476121321706e+03,3.280908874895374083e+02,-1.829604832597894637e+00,-6.770725484313928177e+00,6.932000000000000384e-01
6.494569515638061603e+03,3.274138149411060112e+02,-1.828369244231090596e+00,-6.768205610654224991e+00,6.932000000000000384e-01
6.494386678713638503e+03,3.267369943800405849e+02,-1.828721999886878002e+00,-6.775281656025036625e+00,6.932000000000000384e-01
6.494203806513649397e+03,3.260594662144380891e+02,-1.824243181230581268e+00,-6.772683784315925770e+00,6.932000000000000384e-01
6.494021382195526712e+03,3.253821978360064691e+02,-1.819832322594319374e+00,-6.773918763511777463e+00,6.932000000000000384e-01
6.493839398963266831e+03,3.247048059596552889e+02,-1.818975475216759730e+00,-6.771994902318904330e+00,6.932000000000000384e-01
6.493657501415745173e+03,3.240276064694234037e+02,-1.823372825444334433e+00,-6.759316783043499477e+00,6.932000000000000384e-01
6.493475164133200451e+03,3.233516747911190805e+02,-1.825099854416770917e+00,-6.759513087945143717e+00,6.932000000000000384e-01
6.493292654147759094e+03,3.226757234823245426e+02,-1.819909254432388268e+00,-6.751654439029031174e+00,6.932000000000000384e-01
6.493110663222315452e+03,3.220005580384216159e+02,-1.823116083038123669e+00,-6.748587276782893163e+00,6.932000000000000384e-01
6.492928351614011262e+03,3.213256993107433459e+02,-1.824561004068735670e+00,-6.748654446775102400e+00,6.932000000000000384e-01
6.492745895513604410e+03,3.206508338660658524e+02,-1.818329473163807330e+00,-6.759117561581884814e+00,6.932000000000000384e-01
6.492564062566288158e+03,3.199749221099076522e+02,-1.822156227775989956e+00,-6.758657937295559748e+00,6.932000000000000384e-01
6.492381846943510936e+03,3.192990563161781097e+02,-1.827107173937790208e+00,-6.750619140912444749e+00,6.932000000000000384e-01
6.492199136226116934e+03,3.186239944020868506e+02,-1.827851170358904431e+00,-6.751471200557737085e+00,6.932000000000000384e-01
6.492016351109081370e+03,3.179488472820310676e+02,-1.820124581576023193e+00,-6.752861393921438804e+00,6.932000000000000384e-01
6.491834338650924110e+03,3.172735611426389255e+02,-1.826655453622584302e+00,-6.755005925248795506e+00,6.932000000000000384e-01
6.491651673105561713e+03,3.165980605501140417e+02,-1.829411360384845198e+00,-6.750272565242974032e+00,6.932000000000000384e-01
6.491468731969523105e+03,3.159230332935897536e+02,-1.833878067272017187e+00,-6.743150772479268085e+00,6.932000000000000384e-01
6.491285344162795809e+03,3.152487182163418424e+02,-1.838126623368565360e+00,-6.740592407080189474e+00,6.932000000000000384e-01
6.491101531500458805e+03,3.145746589756338381e+02,-1.827349177821140147e+00,-6.729263623109558168e+00,6.932000000000000384e-01
6.490918796582676805e+03,3.139017326133229062e+02,-1.827539091591031672e+00,-6.729800231162672119e+00,6.932000000000000384e-01
6.490736042673517659e+03,3.132287525902066250e+02,-1.831060379120818205e+00,-6.721926614894667473e+00,6.932000000000000384e-01
6.490552936635605874e+03,3.125565599287171494e+02,-1.827976657081774148e+00,-6.727042740667122267e+00,6.932000000000000384e-01
6.490370138969898107e+03,3.118838556546504606e+02,-1.829176753032639047e+00,-6.734347185263918512e+00,6.932000000000000384e-01
6.490187221294594565e+03,3.112104209361240805e+02,-1.825046213026648712e+00,-6.741420374357783629e+00,6.932000000000000384e-01
6.490004716673292023e+03,3.105362788986882947e+02,-1.830186022444847627e+00,-6.735642301626539208e+00,6.932000000000000384e-01
6.489821698071047649e+03,3.098627146685256548e+02,-1.830046344976099082e+00,-6.728712132987696215e+00,6.932000000000000384e-01
6.489638693436550057e+03,3.091898434552268782e+02,-1.827121958400263368e+00,-6.720925000847895348e+00,6.932000000000000384e-01
6.489455981240709662e+03,3.085177509551421053e+02,-1.827567807192385096e+00,-6.719652122448255049e+00,6.932000000000000384e-01
6.489273224459990161e+03,3.078457857428973057e+02,-1.825826869247203055e+00,-6.717924567246041256e+00,6.932000000000000384e-01
6.489090641773065727e+03,3.071739932861726743e+02,-1.831252851691671513e+00,-6.714775938203866090e+00,6.932000000000000384e-01
6.488907516487896828e+03,3.065025156923522900e+02,-1.837311446897214040e+00,-6.710807589361504455e+00,6.932000000000000384e-01
6.488723785343207055e+03,3.058314349334161193e+02,-1.842029915219461023e+00,-6.709392721647402524e+00,6.932000000000000384e-01
6.488539582351684658e+03,3.051604956612513888e+02,-1.842386936828012356e+00,-6.712979959223612347e+00,6.932000000000000384e-01
6.488355343658001402e+03,3.044891976653290158e+02,-1.837669907607394792e+00,-6.710268201131470711e+00,6.932000000000000384e-01
6.488171576667240515e+03,3.038181708452158887e+02,-1.838878704269645947e+00,-6.708919464174967651e+00,6.932000000000000384e-01
6.487987688796813927e+03,3.031472788987983904e+02,-1.833330737668359633e+00,-6.714823802220108995e+00,6.932000000000000384e-01
6.487804355723046683e+03,3.024757965185763737e+02,-1.836973595426567130e+00,-6.719883677041656789e+00,6.932000000000000384e-01
6.487620658363503935e+03,3.018038081508722144e+02,-1.846417030922923086e+00,-6.713409456512392737e+00,6.932000000000000384e-01
6.487436016660411951e+03,3.011324672052209621e+02,-1.849322785547903969e+00,-6.724247893876075466e+00,6.932000000000000384e-01
6.487251084381857254e+03,3.004600424158333567e+02,-1.850777166406497143e+00,-6.728208521785649765e+00,6.932000000000000384e-01
6.487066006665216264e+03,2.997872215636547821e+02,-1.842630368281178654e+00,-6.729425261609323528e+00,6.932000000000000384e-01
6.486881743628387994e+03,2.991142790374938727e+02,-1.841696393043453561e+00,-6.735012227769385795e+00,6.932000000000000384e-01
6.486697573989084049e+03,2.984407778147169097e+02,-1.859277098212168688e+00,-6.729975721904634334e+00,6.932000000000000384e-01
6.486511646279263005e+03,2.977677802425264417e+02,-1.859554137907712290e+00,-6.729384641339477113e+00,6.932000000000000384e-01
6.486325690865472097e+03,2.970948417783924924e+02,-1.859807968030493974e+00,-6.724790650397392433e+00,6.932000000000000384e-01
6.486139710068669046e+03,2.964223627133527543e+02,-1.863491287961292375e+00,-6.722654146614318371e+00,6.932000000000000384e-01
