6.491000000000000000e+03,3.144499999999999886e+02,-1.887999999999999901e+00,-6.796100000000000030e+00
6.490800000000000182e+03,3.137699999999999818e+02,-1.883899999999999908e+00,-6.803799999999999848e+00
6.490699999999999818e+03,3.130899999999999750e+02,-1.892900000000000027e+00,-6.801000000000000156e+00
6.490500000000000000e+03,3.124100000000000250e+02,-1.892099999999999893e+00,-6.795200000000000351e+00
6.490300000000000182e+03,3.117300000000000182e+02,-1.897499999999999964e+00,-6.801199999999999690e+00
6.490100000000000364e+03,3.110500000000000114e+02,-1.893799999999999928e+00,-6.797799999999999621e+00
6.489899999999999636e+03,3.103700000000000045e+02,-1.893399999999999972e+00,-6.800600000000000200e+00
6.489699999999999818e+03,3.096899999999999977e+02,-1.894300000000000095e+00,-6.809599999999999653e+00
6.489500000000000000e+03,3.090099999999999909e+02,-1.895399999999999974e+00,-6.821299999999999919e+00
6.489300000000000182e+03,3.083299999999999841e+02,-1.895799999999999930e+00,-6.825400000000000134e+00
6.489100000000000364e+03,3.076499999999999773e+02,-1.899999999999999911e+00,-6.822600000000000442e+00
6.488899999999999636e+03,3.069599999999999795e+02,-1.896300000000000097e+00,-6.822700000000000209e+00
6.488800000000000182e+03,3.062799999999999727e+02,-1.899599999999999955e+00,-6.828299999999999592e+00
6.488600000000000364e+03,3.056000000000000227e+02,-1.905299999999999994e+00,-6.830000000000000071e+00
6.488399999999999636e+03,3.049200000000000159e+02,-1.904099999999999904e+00,-6.833999999999999631e+00
6.488199999999999818e+03,3.042300000000000182e+02,-1.907999999999999918e+00,-6.839299999999999713e+00
6.488000000000000000e+03,3.035500000000000114e+02,-1.911499999999999977e+00,-6.827899999999999636e+00
6.487800000000000182e+03,3.028700000000000045e+02,-1.919100000000000028e+00,-6.828500000000000014e+00
6.487600000000000364e+03,3.021800000000000068e+02,-1.912099999999999911e+00,-6.830199999999999605e+00
6.487399999999999636e+03,3.015000000000000000e+02,-1.908500000000000085e+00,-6.828000000000000291e+00
6.487199999999999818e+03,3.008199999999999932e+02,-1.912199999999999900e+00,-6.826800000000000423e+00
6.487000000000000000e+03,3.001299999999999955e+02,-1.915200000000000014e+00,-6.826699999999999768e+00
6.486800000000000182e+03,2.994499999999999886e+02,-1.914500000000000091e+00,-6.827099999999999724e+00
6.486699999999999818e+03,2.987699999999999818e+02,-1.922400000000000109e+00,-6.825499999999999901e+00
6.486500000000000000e+03,2.980899999999999750e+02,-1.927599999999999980e+00,-6.826200000000000045e+00
6.486300000000000182e+03,2.973999999999999773e+02,-1.916400000000000103e+00,-6.820700000000000429e+00
6.486100000000000364e+03,2.967200000000000273e+02,-1.907899999999999929e+00,-6.815299999999999692e+00
6.485899999999999636e+03,2.960400000000000205e+02,-1.911399999999999988e+00,-6.816099999999999604e+00
6.485699999999999818e+03,2.953600000000000136e+02,-1.913100000000000023e+00,-6.823599999999999888e+00
6.485500000000000000e+03,2.946800000000000068e+02,-1.912500000000000089e+00,-6.820400000000000240e+00
6.485300000000000182e+03,2.939900000000000091e+02,-1.912700000000000067e+00,-6.814099999999999824e+00
6.485100000000000364e+03,2.933100000000000023e+02,-1.907599999999999962e+00,-6.812599999999999767e+00
6.484899999999999636e+03,2.926299999999999955e+02,-1.904300000000000104e+00,-6.813200000000000145e+00
6.484699999999999818e+03,2.919499999999999886e+02,-1.907399999999999984e+00,-6.813200000000000145e+00
6.484600000000000364e+03,2.912699999999999818e+02,-1.907499999999999973e+00,-6.803499999999999659e+00
6.484399999999999636e+03,2.905899999999999750e+02,-1.905599999999999961e+00,-6.803899999999999615e+00
6.484199999999999818e+03,2.899100000000000250e+02,-1.912800000000000056e+00,-6.809999999999999609e+00
6.484000000000000000e+03,2.892300000000000182e+02,-1.909499999999999975e+00,-6.806499999999999773e+00
6.483800000000000182e+03,2.885500000000000114e+02,-1.902800000000000047e+00,-6.805699999999999861e+00
6.483600000000000364e+03,2.878700000000000045e+02,-1.903699999999999948e+00,-6.814700000000000202e+00
6.483399999999999636e+03,2.871800000000000068e+02,-1.909899999999999931e+00,-6.816799999999999748e+00
6.483199999999999818e+03,2.865000000000000000e+02,-1.913699999999999957e+00,-6.806899999999999729e+00
6.483000000000000000e+03,2.858199999999999932e+02,-1.917899999999999938e+00,-6.808799999999999741e+00
6.482800000000000182e+03,2.851399999999999864e+02,-1.920400000000000107e+00,-6.803799999999999848e+00
6.482600000000000364e+03,2.844599999999999795e+02,-1.919000000000000039e+00,-6.807599999999999874e+00
6.482399999999999636e+03,2.837799999999999727e+02,-1.918800000000000061e+00,-6.808099999999999596e+00
6.482300000000000182e+03,2.831000000000000227e+02,-1.920400000000000107e+00,-6.805399999999999672e+00
6.482100000000000364e+03,2.824200000000000159e+02,-1.923999999999999932e+00,-6.802999999999999936e+00
6.481899999999999636e+03,2.817400000000000091e+02,-1.927599999999999980e+00,-6.805500000000000327e+00
6.481699999999999818e+03,2.810600000000000023e+02,-1.928600000000000092e+00,-6.799900000000000055e+00
6.481500000000000000e+03,2.803799999999999955e+02,-1.927100000000000035e+00,-6.798300000000000232e+00
6.481300000000000182e+03,2.796999999999999886e+02,-1.933300000000000018e+00,-6.802500000000000213e+00
6.481100000000000364e+03,2.790199999999999818e+02,-1.931200000000000028e+00,-6.799400000000000333e+00
6.480899999999999636e+03,2.783399999999999750e+02,-1.938099999999999934e+00,-6.809599999999999653e+00
6.480699999999999818e+03,2.776600000000000250e+02,-1.938499999999999890e+00,-6.797500000000000320e+00
6.480500000000000000e+03,2.769800000000000182e+02,-1.937899999999999956e+00,-6.795899999999999608e+00
6.480300000000000182e+03,2.763000000000000114e+02,-1.945100000000000051e+00,-6.799699999999999633e+00
6.480100000000000364e+03,2.756200000000000045e+02,-1.941200000000000037e+00,-6.799800000000000288e+00
6.479899999999999636e+03,2.749399999999999977e+02,-1.938700000000000090e+00,-6.799599999999999866e+00
6.479699999999999818e+03,2.742599999999999909e+02,-1.941400000000000015e+00,-6.800200000000000244e+00
6.479500000000000000e+03,2.735799999999999841e+02,-1.944499999999999895e+00,-6.794100000000000250e+00
6.479399999999999636e+03,2.728999999999999773e+02,-1.947100000000000053e+00,-6.794900000000000162e+00
6.479199999999999818e+03,2.722200000000000273e+02,-1.944499999999999895e+00,-6.795200000000000351e+00
6.479000000000000000e+03,2.715400000000000205e+02,-1.939899999999999958e+00,-6.786699999999999733e+00
6.478800000000000182e+03,2.708600000000000136e+02,-1.946499999999999897e+00,-6.796000000000000263e+00
6.478600000000000364e+03,2.701800000000000068e+02,-1.945000000000000062e+00,-6.797299999999999898e+00
6.478399999999999636e+03,2.695000000000000000e+02,-1.949500000000000011e+00,-6.793300000000000338e+00
6.478199999999999818e+03,2.688199999999999932e+02,-1.953400000000000025e+00,-6.794999999999999929e+00
6.478000000000000000e+03,2.681399999999999864e+02,-1.949600000000000000e+00,-6.792600000000000193e+00
6.477800000000000182e+03,2.674599999999999795e+02,-1.947699999999999987e+00,-6.783999999999999808e+00
6.477600000000000364e+03,2.667799999999999727e+02,-1.950700000000000101e+00,-6.782499999999999751e+00
6.477399999999999636e+03,2.661100000000000136e+02,-1.946099999999999941e+00,-6.779399999999999871e+00
6.477199999999999818e+03,2.654300000000000068e+02,-1.945300000000000029e+00,-6.773799999999999599e+00
6.477000000000000000e+03,2.647500000000000000e+02,-1.941300000000000026e+00,-6.770800000000000374e+00
6.476800000000000182e+03,2.640699999999999932e+02,-1.943799999999999972e+00,-6.762999999999999901e+00
6.476600000000000364e+03,2.633999999999999773e+02,-1.943899999999999961e+00,-6.758399999999999963e+00
6.476399999999999636e+03,2.627200000000000273e+02,-1.948900000000000077e+00,-6.756800000000000139e+00
6.476199999999999818e+03,2.620500000000000114e+02,-1.954199999999999937e+00,-6.760699999999999932e+00
6.476000000000000000e+03,2.613700000000000045e+02,-1.954099999999999948e+00,-6.755099999999999660e+00
6.475899999999999636e+03,2.606899999999999977e+02,-1.961699999999999999e+00,-6.753400000000000070e+00
6.475699999999999818e+03,2.600199999999999818e+02,-1.970099999999999962e+00,-6.750700000000000145e+00
6.475500000000000000e+03,2.593399999999999750e+02,-1.960499999999999909e+00,-6.760399999999999743e+00
6.475300000000000182e+03,2.586700000000000159e+02,-1.959400000000000031e+00,-6.757699999999999818e+00
6.475100000000000364e+03,2.579900000000000091e+02,-1.956499999999999906e+00,-6.757799999999999585e+00
6.474899999999999636e+03,2.573199999999999932e+02,-1.951699999999999990e+00,-6.750099999999999767e+00
6.474699999999999818e+03,2.566399999999999864e+02,-1.955699999999999994e+00,-6.750799999999999912e+00
6.474500000000000000e+03,2.559699999999999989e+02,-1.958099999999999952e+00,-6.749500000000000277e+00
6.474300000000000182e+03,2.552899999999999920e+02,-1.957999999999999963e+00,-6.740899999999999892e+00
6.474100000000000364e+03,2.546200000000000045e+02,-1.965100000000000069e+00,-6.737199999999999633e+00
6.473899999999999636e+03,2.539399999999999977e+02,-1.956099999999999950e+00,-6.734399999999999942e+00
6.473699999999999818e+03,2.532700000000000102e+02,-1.953000000000000069e+00,-6.729499999999999815e+00
6.473500000000000000e+03,2.525999999999999943e+02,-1.960199999999999942e+00,-6.726899999999999658e+00
6.473300000000000182e+03,2.519199999999999875e+02,-1.956599999999999895e+00,-6.722500000000000142e+00
6.473100000000000364e+03,2.512500000000000000e+02,-1.954900000000000082e+00,-6.718399999999999928e+00
6.472899999999999636e+03,2.505800000000000125e+02,-1.957600000000000007e+00,-6.720500000000000362e+00
6.472699999999999818e+03,2.499099999999999966e+02,-1.958700000000000108e+00,-6.724000000000000199e+00
6.472500000000000000e+03,2.492400000000000091e+02,-1.965899999999999981e+00,-6.726499999999999702e+00
6.472300000000000182e+03,2.485600000000000023e+02,-1.969000000000000083e+00,-6.725200000000000067e+00
6.472100000000000364e+03,2.478899999999999864e+02,-1.969000000000000083e+00,-6.718499999999999694e+00
6.471899999999999636e+03,2.472199999999999989e+02,-1.961999999999999966e+00,-6.705899999999999750e+00
6.471699999999999818e+03,2.465500000000000114e+02,-1.965100000000000069e+00,-6.705599999999999561e+00
6.471500000000000000e+03,2.458799999999999955e+02,-1.963200000000000056e+00,-6.700999999999999623e+00
6.471300000000000182e+03,2.452100000000000080e+02,-1.958599999999999897e+00,-6.700999999999999623e+00
6.471100000000000364e+03,2.445399999999999920e+02,-1.964599999999999902e+00,-6.695100000000000051e+00
6.470899999999999636e+03,2.438700000000000045e+02,-1.972299999999999942e+00,-6.691499999999999559e+00
6.470800000000000182e+03,2.431999999999999886e+02,-1.967300000000000049e+00,-6.692300000000000360e+00
6.470600000000000364e+03,2.425300000000000011e+02,-1.953699999999999992e+00,-6.685900000000000176e+00
6.470399999999999636e+03,2.418600000000000136e+02,-1.960700000000000109e+00,-6.679499999999999993e+00
6.470199999999999818e+03,2.411899999999999977e+02,-1.958800000000000097e+00,-6.671899999999999942e+00
6.470000000000000000e+03,2.405300000000000011e+02,-1.956199999999999939e+00,-6.676499999999999879e+00
6.469800000000000182e+03,2.398600000000000136e+02,-1.954299999999999926e+00,-6.671400000000000219e+00
6.469600000000000364e+03,2.391899999999999977e+02,-1.950099999999999945e+00,-6.677399999999999558e+00
6.469399999999999636e+03,2.385200000000000102e+02,-1.947799999999999976e+00,-6.674599999999999866e+00
6.469199999999999818e+03,2.378600000000000136e+02,-1.949799999999999978e+00,-6.674900000000000055e+00
6.469000000000000000e+03,2.371899999999999977e+02,-1.952399999999999913e+00,-6.676099999999999923e+00
6.468800000000000182e+03,2.365200000000000102e+02,-1.947599999999999998e+00,-6.673499999999999766e+00
6.468600000000000364e+03,2.358499999999999943e+02,-1.944900000000000073e+00,-6.676300000000000345e+00
6.468399999999999636e+03,2.351899999999999977e+02,-1.938099999999999934e+00,-6.673199999999999577e+00
6.468199999999999818e+03,2.345200000000000102e+02,-1.953100000000000058e+00,-6.666699999999999626e+00
6.468000000000000000e+03,2.338499999999999943e+02,-1.959899999999999975e+00,-6.666699999999999626e+00
6.467800000000000182e+03,2.331899999999999977e+02,-1.970599999999999907e+00,-6.665899999999999714e+00
6.467600000000000364e+03,2.325200000000000102e+02,-1.975999999999999979e+00,-6.660700000000000287e+00
6.467399999999999636e+03,2.318499999999999943e+02,-1.981899999999999995e+00,-6.658299999999999663e+00
6.467199999999999818e+03,2.311899999999999977e+02,-1.983700000000000019e+00,-6.657000000000000028e+00
6.467000000000000000e+03,2.305200000000000102e+02,-1.990699999999999914e+00,-6.661200000000000010e+00
6.466800000000000182e+03,2.298600000000000136e+02,-1.989200000000000079e+00,-6.661999999999999922e+00
6.466600000000000364e+03,2.291899999999999977e+02,-1.997300000000000075e+00,-6.660199999999999676e+00
6.466399999999999636e+03,2.285200000000000102e+02,-1.999000000000000110e+00,-6.646799999999999820e+00
6.466199999999999818e+03,2.278600000000000136e+02,-2.001799999999999802e+00,-6.648399999999999643e+00
6.466000000000000000e+03,2.271899999999999977e+02,-1.999300000000000077e+00,-6.646700000000000053e+00
6.465800000000000182e+03,2.265300000000000011e+02,-2.004100000000000215e+00,-6.646700000000000053e+00
6.465600000000000364e+03,2.258600000000000136e+02,-2.002800000000000136e+00,-6.636199999999999655e+00
6.465399999999999636e+03,2.251999999999999886e+02,-2.006299999999999972e+00,-6.638600000000000279e+00
6.465199999999999818e+03,2.245399999999999920e+02,-1.997000000000000108e+00,-6.634800000000000253e+00
6.465000000000000000e+03,2.238700000000000045e+02,-1.992899999999999894e+00,-6.626400000000000290e+00
6.464800000000000182e+03,2.232100000000000080e+02,-1.996199999999999974e+00,-6.625200000000000422e+00
6.464600000000000364e+03,2.225500000000000114e+02,-1.994599999999999929e+00,-6.610699999999999577e+00
6.464399999999999636e+03,2.218899999999999864e+02,-1.985899999999999999e+00,-6.605400000000000382e+00
6.464199999999999818e+03,2.212299999999999898e+02,-1.983500000000000041e+00,-6.606300000000000061e+00
6.464000000000000000e+03,2.205699999999999932e+02,-1.984199999999999964e+00,-6.602299999999999613e+00
6.463800000000000182e+03,2.199099999999999966e+02,-1.975100000000000078e+00,-6.603100000000000414e+00
6.463600000000000364e+03,2.192500000000000000e+02,-1.976099999999999968e+00,-6.601499999999999702e+00
6.463399999999999636e+03,2.185800000000000125e+02,-1.971100000000000074e+00,-6.594199999999999839e+00
6.463199999999999818e+03,2.179300000000000068e+02,-1.973100000000000076e+00,-6.585099999999999731e+00
6.463000000000000000e+03,2.172700000000000102e+02,-1.971000000000000085e+00,-6.579900000000000304e+00
6.462899999999999636e+03,2.166100000000000136e+02,-1.977999999999999980e+00,-6.565100000000000158e+00
6.462699999999999818e+03,2.159499999999999886e+02,-1.974599999999999911e+00,-6.558300000000000018e+00
6.462500000000000000e+03,2.153000000000000114e+02,-1.975999999999999979e+00,-6.557999999999999829e+00
6.462300000000000182e+03,2.146399999999999864e+02,-1.967799999999999994e+00,-6.551599999999999646e+00
6.462100000000000364e+03,2.139900000000000091e+02,-1.963799999999999990e+00,-6.549199999999999910e+00
6.461899999999999636e+03,2.133300000000000125e+02,-1.966800000000000104e+00,-6.548700000000000188e+00
6.461699999999999818e+03,2.126800000000000068e+02,-1.967700000000000005e+00,-6.541599999999999859e+00
6.461500000000000000e+03,2.120200000000000102e+02,-1.961799999999999988e+00,-6.531200000000000117e+00
6.461300000000000182e+03,2.113700000000000045e+02,-1.960499999999999909e+00,-6.529300000000000104e+00
6.461100000000000364e+03,2.107199999999999989e+02,-1.955500000000000016e+00,-6.510699999999999932e+00
6.460899999999999636e+03,2.100600000000000023e+02,-1.948199999999999932e+00,-6.497600000000000264e+00
6.460699999999999818e+03,2.094099999999999966e+02,-1.946099999999999941e+00,-6.485999999999999766e+00
6.460500000000000000e+03,2.087700000000000102e+02,-1.944499999999999895e+00,-6.489099999999999646e+00
6.460300000000000182e+03,2.081200000000000045e+02,-1.949100000000000055e+00,-6.482300000000000395e+00
6.460100000000000364e+03,2.074699999999999989e+02,-1.942299999999999915e+00,-6.469800000000000217e+00
6.459899999999999636e+03,2.068199999999999932e+02,-1.943200000000000038e+00,-6.461100000000000065e+00
6.459699999999999818e+03,2.061800000000000068e+02,-1.941799999999999971e+00,-6.455400000000000027e+00
6.459500000000000000e+03,2.055300000000000011e+02,-1.939699999999999980e+00,-6.447199999999999598e+00
6.459300000000000182e+03,2.048899999999999864e+02,-1.931699999999999973e+00,-6.442999999999999616e+00
6.459100000000000364e+03,2.042400000000000091e+02,-1.935000000000000053e+00,-6.439899999999999736e+00
6.458899999999999636e+03,2.035999999999999943e+02,-1.931200000000000028e+00,-6.428600000000000314e+00
6.458699999999999818e+03,2.029499999999999886e+02,-1.928199999999999914e+00,-6.417900000000000382e+00
6.458600000000000364e+03,2.023100000000000023e+02,-1.927599999999999980e+00,-6.408000000000000362e+00
6.458399999999999636e+03,2.016699999999999875e+02,-1.920500000000000096e+00,-6.392599999999999838e+00
6.458199999999999818e+03,2.010300000000000011e+02,-1.919399999999999995e+00,-6.388200000000000323e+00
6.458000000000000000e+03,2.003899999999999864e+02,-1.917100000000000026e+00,-6.374799999999999578e+00
6.457800000000000182e+03,1.997599999999999909e+02,-1.923699999999999966e+00,-6.367099999999999760e+00
6.457600000000000364e+03,1.991200000000000045e+02,-1.925000000000000044e+00,-6.360899999999999999e+00
6.457399999999999636e+03,1.984799999999999898e+02,-1.917100000000000026e+00,-6.358100000000000307e+00
6.457199999999999818e+03,1.978499999999999943e+02,-1.912099999999999911e+00,-6.347800000000000331e+00
6.457000000000000000e+03,1.972100000000000080e+02,-1.907799999999999940e+00,-6.338300000000000267e+00
6.456800000000000182e+03,1.965800000000000125e+02,-1.902400000000000091e+00,-6.334600000000000009e+00
6.456600000000000364e+03,1.959499999999999886e+02,-1.902400000000000091e+00,-6.323999999999999844e+00
6.456399999999999636e+03,1.953100000000000023e+02,-1.900900000000000034e+00,-6.313399999999999679e+00
6.456300000000000182e+03,1.946800000000000068e+02,-1.909200000000000008e+00,-6.307100000000000151e+00
6.456100000000000364e+03,1.940500000000000114e+02,-1.904500000000000082e+00,-6.295499999999999652e+00
6.455899999999999636e+03,1.934199999999999875e+02,-1.905299999999999994e+00,-6.287300000000000111e+00
6.455699999999999818e+03,1.927899999999999920e+02,-1.905899999999999928e+00,-6.275299999999999656e+00
6.455500000000000000e+03,1.921699999999999875e+02,-1.903100000000000014e+00,-6.269400000000000084e+00
6.455300000000000182e+03,1.915399999999999920e+02,-1.886900000000000022e+00,-6.263399999999999856e+00
6.455100000000000364e+03,1.909099999999999966e+02,-1.882300000000000084e+00,-6.259500000000000064e+00
6.454899999999999636e+03,1.902899999999999920e+02,-1.881799999999999917e+00,-6.248999999999999666e+00
6.454699999999999818e+03,1.896599999999999966e+02,-1.877899999999999903e+00,-6.242799999999999905e+00
6.454600000000000364e+03,1.890399999999999920e+02,-1.877999999999999892e+00,-6.236799999999999677e+00
6.454399999999999636e+03,1.884099999999999966e+02,-1.869399999999999951e+00,-6.232000000000000206e+00
6.454199999999999818e+03,1.877899999999999920e+02,-1.870500000000000052e+00,-6.217600000000000016e+00
6.454000000000000000e+03,1.871699999999999875e+02,-1.865299999999999958e+00,-6.214800000000000324e+00
6.453800000000000182e+03,1.865500000000000114e+02,-1.858600000000000030e+00,-6.201200000000000045e+00
6.453600000000000364e+03,1.859300000000000068e+02,-1.848200000000000065e+00,-6.184800000000000075e+00
6.453399999999999636e+03,1.853100000000000023e+02,-1.844200000000000061e+00,-6.171100000000000030e+00
6.453300000000000182e+03,1.846899999999999977e+02,-1.845900000000000096e+00,-6.153699999999999726e+00
6.453100000000000364e+03,1.840800000000000125e+02,-1.848999999999999977e+00,-6.143699999999999939e+00
6.452899999999999636e+03,1.834600000000000080e+02,-1.844100000000000072e+00,-6.140200000000000102e+00
6.452699999999999818e+03,1.828499999999999943e+02,-1.835499999999999909e+00,-6.122799999999999798e+00
6.452500000000000000e+03,1.822400000000000091e+02,-1.831599999999999895e+00,-6.104000000000000092e+00
6.452300000000000182e+03,1.816200000000000045e+02,-1.828300000000000036e+00,-6.095100000000000406e+00
6.452100000000000364e+03,1.810200000000000102e+02,-1.817199999999999926e+00,-6.082900000000000418e+00
6.452000000000000000e+03,1.804099999999999966e+02,-1.807099999999999929e+00,-6.058300000000000018e+00
6.451800000000000182e+03,1.798000000000000114e+02,-1.811099999999999932e+00,-6.048399999999999999e+00
6.451600000000000364e+03,1.791999999999999886e+02,-1.808799999999999963e+00,-6.032399999999999984e+00
6.451399999999999636e+03,1.785900000000000034e+02,-1.805500000000000105e+00,-6.022400000000000198e+00
6.451199999999999818e+03,1.779900000000000091e+02,-1.792499999999999982e+00,-6.010500000000000398e+00
6.451100000000000364e+03,1.773899999999999864e+02,-1.790300000000000002e+00,-6.001000000000000334e+00
6.450899999999999636e+03,1.767899999999999920e+02,-1.792699999999999960e+00,-5.986900000000000333e+00
6.450699999999999818e+03,1.761899999999999977e+02,-1.792000000000000037e+00,-5.972299999999999720e+00
6.450500000000000000e+03,1.755900000000000034e+02,-1.790799999999999947e+00,-5.960200000000000387e+00
6.450300000000000182e+03,1.750000000000000000e+02,-1.786100000000000021e+00,-5.950300000000000367e+00
6.450199999999999818e+03,1.744000000000000057e+02,-1.780499999999999972e+00,-5.943800000000000416e+00
6.450000000000000000e+03,1.738100000000000023e+02,-1.778799999999999937e+00,-5.935500000000000220e+00
6.449800000000000182e+03,1.732100000000000080e+02,-1.775300000000000100e+00,-5.921899999999999942e+00
6.449600000000000364e+03,1.726200000000000045e+02,-1.770199999999999996e+00,-5.902800000000000047e+00
6.449500000000000000e+03,1.720300000000000011e+02,-1.768499999999999961e+00,-5.898600000000000065e+00
6.449300000000000182e+03,1.714399999999999977e+02,-1.768499999999999961e+00,-5.889000000000000234e+00
6.449100000000000364e+03,1.708499999999999943e+02,-1.762499999999999956e+00,-5.871800000000000352e+00
6.448899999999999636e+03,1.702700000000000102e+02,-1.762199999999999989e+00,-5.859399999999999942e+00
6.448800000000000182e+03,1.696800000000000068e+02,-1.755400000000000071e+00,-5.848700000000000010e+00
6.448600000000000364e+03,1.690999999999999943e+02,-1.748499999999999943e+00,-5.846099999999999852e+00
6.448399999999999636e+03,1.685099999999999909e+02,-1.745300000000000074e+00,-5.830099999999999838e+00
6.448199999999999818e+03,1.679300000000000068e+02,-1.742899999999999894e+00,-5.817199999999999704e+00
6.448100000000000364e+03,1.673499999999999943e+02,-1.738899999999999890e+00,-5.804800000000000182e+00
6.447899999999999636e+03,1.667700000000000102e+02,-1.734699999999999909e+00,-5.785999999999999588e+00
6.447699999999999818e+03,1.661899999999999977e+02,-1.733400000000000052e+00,-5.772400000000000198e+00
6.447500000000000000e+03,1.656100000000000136e+02,-1.731400000000000050e+00,-5.755700000000000038e+00
6.447399999999999636e+03,1.650300000000000011e+02,-1.731999999999999984e+00,-5.743699999999999584e+00
6.447199999999999818e+03,1.644600000000000080e+02,-1.735899999999999999e+00,-5.723900000000000432e+00
