6.500219131302173082e+03,3.484603685424659147e+02,-1.806380783562766101e+00,-6.797285441494954839e+00,6.932106696306458149e-01
6.500038593904620029e+03,3.477806009190300642e+02,-1.805478808758947951e+00,-6.798509880727137578e+00,6.932107871119268516e-01
6.499857953914654900e+03,3.471005128610408974e+02,-1.807305751933597326e+00,-6.800896736434803636e+00,6.932050853141558111e-01
6.499677228717928301e+03,3.464204706913693030e+02,-1.807037743538993713e+00,-6.799547577691152256e+00,6.931919572684948072e-01
6.499496532063149061e+03,3.457403880159465075e+02,-1.806314698286937359e+00,-6.802808821034660447e+00,6.931812199219914428e-01
6.499315940376415710e+03,3.450602054567682444e+02,-1.803866355914367059e+00,-6.802157881110847626e+00,6.931751749370508309e-01
6.499135557076278019e+03,3.443799828331253252e+02,-1.803487764998984888e+00,-6.801330205963690645e+00,6.931733079243227458e-01
6.498955041938206705e+03,3.436998835340148162e+02,-1.806003046221963393e+00,-6.800962624517483235e+00,6.931697162948714519e-01
6.498774315348277014e+03,3.430198527046702566e+02,-1.808409336477717844e+00,-6.801463277390926265e+00,6.931832061640368359e-01
6.498593487550889222e+03,3.423396799329899522e+02,-1.807249856330255477e+00,-6.803229465200278270e+00,6.931838125308632526e-01
6.498412820009994903e+03,3.416590028474824408e+02,-1.808105662075072617e+00,-6.806879997954722761e+00,6.931660996303957711e-01
6.498232064910599547e+03,3.409782590612629747e+02,-1.809904816564951391e+00,-6.807538954183661062e+00,6.931722175507483152e-01
6.498051021360886807e+03,3.402975167818389650e+02,-1.811076077567529419e+00,-6.807394199257926992e+00,6.931782746756885993e-01
6.497869804017809656e+03,3.396168450253294964e+02,-1.812316499327046637e+00,-6.807116982072348499e+00,6.931789106545775958e-01
6.497688641111251854e+03,3.389361635630579599e+02,-1.811805592289937206e+00,-6.805978458393363795e+00,6.931815818995828993e-01
6.497507278516084625e+03,3.382553374523040475e+02,-1.816287064737729162e+00,-6.809091724505484500e+00,6.931973418230394923e-01
6.497325718577690168e+03,3.375742902436826398e+02,-1.815984543760573722e+00,-6.811872136042278925e+00,6.932052136089130734e-01
6.497143726144200627e+03,3.368929256247403146e+02,-1.821482484547688019e+00,-6.815856951541521269e+00,6.932125107968585276e-01
6.496961503184291360e+03,3.362113160746392282e+02,-1.823097089784899039e+00,-6.815184750216782383e+00,6.932062949298637422e-01
6.496779231103625534e+03,3.355297085802545780e+02,-1.825885143719435000e+00,-6.815668538666759702e+00,6.932130505379361374e-01
6.496596635070761295e+03,3.348479497855316822e+02,-1.826395122061093668e+00,-6.819549043365452867e+00,6.932243049218969055e-01
6.496413994100211312e+03,3.341660835618704368e+02,-1.826627736093552334e+00,-6.819457169301857746e+00,6.932225415052554185e-01
6.496231191398082046e+03,3.334843404461198588e+02,-1.827774492657346483e+00,-6.817432460599248678e+00,6.932264358807415094e-01
6.496048561005653028e+03,3.328027058714140480e+02,-1.826536162169850153e+00,-6.816657368596019673e+00,6.932246800650756491e-01
6.495866081943274366e+03,3.321211234385714874e+02,-1.825673137941561608e+00,-6.817070708626404851e+00,6.932254122588620282e-01
