4.400000000000000000e+01	4.354523172199780134e+00	5.335116207746338546e+00	8.255574025202076882e+02	3.045954204741014451e+02	2.561855165705407558e+02	2.428593695327213453e+01	5.811900113120511691e+01	6.400504108704637929e+01	8.355574025202076882e+02	3.145954204741014451e+02	1.000025618551656976e+07	1.242859369532721416e+02	1.581190011312051240e+02	5.640050410870463793e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.399856916681672155e+05	1.399856916681672155e+05	1.399856916681672155e+05	3.116060344543830070e+03	3.116060344543830070e+03	3.116060344543830070e+03	9.077161374884806122e+00	9.077161374884806122e+00	9.077161374884806122e+00	6.897733530936294155e-01	6.897733530936294155e-01	6.897733530936294155e-01
4.700000000000000000e+01	6.531867572722659609e+00	9.777992958339176255e+00	9.551494633602511612e+02	1.289282382232549935e+02	4.741655491590423139e+02	5.169907077968552755e+01	5.519730040820265771e+01	3.644489928168255233e+01	9.651494633602511612e+02	1.389282382232549935e+02	1.000047416554915905e+07	1.516990707796855418e+02	1.551973004082026648e+02	5.364448992816825239e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.115817598160106354e+04	1.115817598160106354e+04	1.115817598160106354e+04	1.467114869978383922e+03	1.467114869978383922e+03	1.467114869978383922e+03	9.397206992255068059e+00	9.397206992255068059e+00	9.397206992255068059e+00	7.424712286972110498e-01	7.424712286972110498e-01	7.424712286972110498e-01
4.800000000000000000e+01	6.895191337349432459e+00	4.627591497737534532e+00	7.559420341322684180e+02	4.809054726741154582e+02	2.139199120958238609e+02	6.336784512188176421e+01	4.383930432964073987e+01	5.592741844127353090e+01	7.659420341322684180e+02	4.909054726741154582e+02	1.000021391991209611e+07	1.633678451218817713e+02	1.438393043296407541e+02	5.559274184412735167e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.206110872218658187e+05	1.206110872218658187e+05	1.206110872218658187e+05	1.375102400886685245e+03	1.375102400886685245e+03	1.375102400886685245e+03	9.898546928713946258e+00	9.898546928713946258e+00	9.898546928713946258e+00	9.844441679181782368e-01	9.844441679181782368e-01	9.844441679181782368e-01
5.000000000000000000e+01	9.945716480093524936e+00	5.561828497223413770e+00	1.399383660403306919e+02	5.697953919157337168e+02	1.646857705736302933e+02	4.558572767735441289e+01	4.357183808725795160e+01	3.456940082016223670e+01	1.499383660403306919e+02	5.797953919157337168e+02	1.000016468577057309e+07	1.455857276773544129e+02	1.435718380872579587e+02	5.345694008201622864e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.119362110451299814e+05	5.119362110451299814e+05	5.119362110451299814e+05	1.701876822519670668e+03	1.701876822519670668e+03	1.701876822519670668e+03	9.166207608626089964e+00	9.166207608626089964e+00	9.166207608626089964e+00	6.817172498876885589e-01	6.817172498876885589e-01	6.817172498876885589e-01
6.300000000000000000e+01	9.402990354283648600e+00	8.630686807829697216e+00	7.221529494841951191e+02	6.082016769895958532e+02	3.121424076522173436e+02	7.968910421040123992e+01	5.092930707924330136e+01	5.604121092982860119e+01	7.321529494841951191e+02	6.182016769895958532e+02	1.000031214240765199e+07	1.796891042104012399e+02	1.509293070792433014e+02	5.560412109298285941e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.040168670927552012e+04	5.040168670927552012e+04	5.040168670927552012e+04	4.277303320360771067e+03	4.277303320360771067e+03	4.277303320360771067e+03	9.765687583688249518e+00	9.765687583688249518e+00	9.765687583688249518e+00	8.905164040230080236e-01	8.905164040230080236e-01	8.905164040230080236e-01
8.900000000000000000e+01	9.088885031764931455e+00	4.949381558319180030e+00	8.030003084007424832e+02	1.585719129238227652e+02	9.706357594403475559e+02	4.595657134302271629e+01	6.940626888387515692e+01	2.541864906586966910e+01	8.130003084007424832e+02	1.685719129238227652e+02	1.000097063575944118e+07	1.459565713430227163e+02	1.694062688838751569e+02	5.254186490658696584e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.675692354521895759e+05	2.675692354521895759e+05	2.675692354521895759e+05	6.251689619027840308e+03	6.251689619027840308e+03	6.251689619027840308e+03	9.049146442812398661e+00	9.049146442812398661e+00	9.049146442812398661e+00	9.120873520910863785e-01	9.120873520910863785e-01	9.120873520910863785e-01
9.600000000000000000e+01	4.008522181550682184e+00	1.420589353715576486e+00	8.582615570274055017e+02	3.106150717543489463e+02	6.288823729314606226e+02	1.497382844476274499e+01	7.521622069307706226e+01	7.235273387656434352e+01	8.682615570274055017e+02	3.206150717543489463e+02	1.000062888237293065e+07	1.149738284447627450e+02	1.752162206930770481e+02	5.723527338765643435e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.249947753746422677e+04	1.249947753746422677e+04	1.249947753746422677e+04	3.240113728223468570e+03	3.240113728223468570e+03	3.240113728223468570e+03	9.581601134845023182e+00	9.581601134845023182e+00	9.581601134845023182e+00	9.262887497430167816e-01	9.262887497430167816e-01	9.262887497430167816e-01
9.800000000000000000e+01	7.845180912628712200e+00	5.612934636373117847e+00	4.847565151691536585e+02	1.996288992716451389e+02	2.845564515298024162e+02	9.719448906446531566e+01	3.470886189811312761e+01	5.939286497412356169e+01	4.947565151691536585e+02	2.096288992716451389e+02	1.000028455645152926e+07	1.971944890644653015e+02	1.347088618981131276e+02	5.593928649741235404e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.373417687246029382e+05	1.373417687246029382e+05	1.373417687246029382e+05	7.445738539170576587e+03	7.445738539170576587e+03	7.445738539170576587e+03	9.140048848453123043e+00	9.140048848453123043e+00	9.140048848453123043e+00	8.937808367407859000e-01	8.937808367407859000e-01	8.937808367407859000e-01
1.000000000000000000e+02	7.908879275507878504e+00	8.051174549634863453e+00	8.104800420862155761e+02	9.489820175776919768e+02	6.841907629770740868e+02	7.513639599837212302e+01	5.478348062249196460e+01	8.258896074864284742e+01	8.204800420862155761e+02	9.589820175776919768e+02	1.000068419076297618e+07	1.751363959983721088e+02	1.547834806224919646e+02	5.825889607486428758e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.796205490578828903e+05	1.796205490578828903e+05	1.796205490578828903e+05	2.840518177186565481e+03	2.840518177186565481e+03	2.840518177186565481e+03	9.638755427308238311e+00	9.638755427308238311e+00	9.638755427308238311e+00	6.725910937448663640e-01	6.725910937448663640e-01	6.725910937448663640e-01
1.030000000000000000e+02	7.925069352287136049e+00	7.800370591961048872e-01	4.683241241822669849e+02	8.800217444842867280e+02	7.307619524099516184e+02	2.444279234662824507e+01	9.252481213521599557e+01	3.328239085931578956e+01	4.783241241822669849e+02	8.900217444842867280e+02	1.000073076195240952e+07	1.244427923466282380e+02	1.925248121352159956e+02	5.332823908593157967e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.739302491574713349e+04	2.739302491574713349e+04	2.739302491574713349e+04	2.411317648468443167e+03	2.411317648468443167e+03	2.411317648468443167e+03	9.194880560111014844e+00	9.194880560111014844e+00	9.194880560111014844e+00	1.688169591357487342e-01	1.688169591357487342e-01	1.688169591357487342e-01
1.180000000000000000e+02	9.221292060078260633e+00	5.168926065715394813e+00	1.249420610419947906e+02	4.356837605031482212e+02	8.228739245542141134e+02	2.563772798667646313e+01	7.697325943055730590e+01	3.361826473728598330e+01	1.349420610419948048e+02	4.456837605031482212e+02	1.000082287392455339e+07	1.256377279866764667e+02	1.769732594305573059e+02	5.336182647372859265e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.306866255538139085e+05	2.306866255538139085e+05	2.306866255538139085e+05	6.937174481516191918e+03	6.937174481516191918e+03	6.937174481516191918e+03	9.974235420191794432e+00	9.974235420191794432e+00	9.974235420191794432e+00	7.687661607991990165e-01	7.687661607991990165e-01	7.687661607991990165e-01
1.270000000000000000e+02	6.112796748457678397e+00	7.647755541406386470e+00	6.491241626001918803e+02	2.179100174009239765e+02	9.206692229375099714e+02	6.831758471495035678e+01	9.347910980642866718e+01	5.874604362909850153e+01	6.591241626001918803e+02	2.279100174009239765e+02	1.000092066922293790e+07	1.683175847149503568e+02	1.934791098064286530e+02	5.587460436290984944e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.305175088496081298e+05	1.305175088496081298e+05	1.305175088496081298e+05	5.744065499149415700e+03	5.744065499149415700e+03	5.744065499149415700e+03	9.960809094376230632e+00	9.960809094376230632e+00	9.960809094376230632e+00	5.933244883679018589e-01	5.933244883679018589e-01	5.933244883679018589e-01
1.280000000000000000e+02	9.667723612370320296e+00	2.997035346022852931e+00	1.046910759851409409e+02	3.176418323083144060e+02	5.265111974490034754e+02	7.638988840228556398e+01	2.893491310402311356e+01	2.566387350215084240e+01	1.146910759851409409e+02	3.276418323083144060e+02	1.000052651119744964e+07	1.763898884022855782e+02	1.289349131040231100e+02	5.256638735021508637e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.173043978112751502e+05	2.173043978112751502e+05	2.173043978112751502e+05	2.583644778651160777e+03	2.583644778651160777e+03	2.583644778651160777e+03	9.648866865899261569e+00	9.648866865899261569e+00	9.648866865899261569e+00	1.443062028477395398e-01	1.443062028477395398e-01	1.443062028477395398e-01
1.370000000000000000e+02	7.320739105881567177e+00	5.758463092249836990e+00	4.845267641403543166e+02	7.047404916738777274e+02	5.004819872228727036e+02	7.527260174458135111e+01	1.133303568370286207e+01	9.550188363295373506e+01	4.945267641403543166e+02	7.147404916738777274e+02	1.000050048198722303e+07	1.752726017445813511e+02	1.113330356837028603e+02	5.955018836329537635e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.981257031087946380e+05	4.981257031087946380e+05	4.981257031087946380e+05	6.349296122448728966e+03	6.349296122448728966e+03	6.349296122448728966e+03	9.840544133111620795e+00	9.840544133111620795e+00	9.840544133111620795e+00	6.736469043700648029e-01	6.736469043700648029e-01	6.736469043700648029e-01
1.410000000000000000e+02	5.030714242986801032e+00	6.337628640032396454e+00	7.330898012539440742e+02	8.203418169560870865e+02	6.818353893092888711e+02	9.523555417470072371e+01	1.507364698869214159e+01	4.474516587418712987e+01	7.430898012539440742e+02	8.303418169560870865e+02	1.000068183538930863e+07	1.952355541747007237e+02	1.150736469886921469e+02	5.447451658741871370e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.878696625847623218e+05	2.878696625847623218e+05	2.878696625847623218e+05	3.116092790936802430e+03	3.116092790936802430e+03	3.116092790936802430e+03	9.127237932099445672e+00	9.127237932099445672e+00	9.127237932099445672e+00	4.428699874731432118e-01	4.428699874731432118e-01	4.428699874731432118e-01
1.480000000000000000e+02	6.589914023323886205e+00	5.076409362761052257e+00	2.474118105360989261e+02	7.896769144925426644e+02	9.499081486308730291e+02	7.620148433996268977e+01	3.273235053586866172e+01	9.565811277376181465e+01	2.574118105360989261e+02	7.996769144925426644e+02	1.000094990814863145e+07	1.762014843399626898e+02	1.327323505358686475e+02	5.956581127737617862e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.097896322114951909e+05	4.097896322114951909e+05	4.097896322114951909e+05	1.391787326784427933e+03	1.391787326784427933e+03	1.391787326784427933e+03	9.302010946668849201e+00	9.302010946668849201e+00	9.302010946668849201e+00	3.268258805831733005e-01	3.268258805831733005e-01	3.268258805831733005e-01
1.560000000000000000e+02	3.953508712346515352e+00	9.750084815384978398e+00	3.700044638274592330e+02	7.957789693947823935e+02	9.924032709509979213e+02	6.309712707932526854e+01	9.888914080171227283e+01	8.436901895981716848e+01	3.800044638274592330e+02	8.057789693947823935e+02	1.000099240327095054e+07	1.630971270793252756e+02	1.988891408017122728e+02	5.843690189598171401e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	6.307076921322879207e+04	6.307076921322879207e+04	6.307076921322879207e+04	8.183325450905874277e+03	8.183325450905874277e+03	8.183325450905874277e+03	9.385481549554222980e+00	9.385481549554222980e+00	9.385481549554222980e+00	6.854841481366230616e-01	6.854841481366230616e-01	6.854841481366230616e-01
1.590000000000000000e+02	6.494548247994349488e+00	4.387055711631617783e+00	2.087440082014660732e+02	4.086740636654067771e+02	1.448874470976384146e+02	6.277440347476125027e+01	4.483393300025462480e+01	5.272902687564231883e+01	2.187440082014660732e+02	4.186740636654067771e+02	1.000014488744709827e+07	1.627744034747612432e+02	1.448339330002546319e+02	5.527290268756423757e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.289782956914633542e+04	4.289782956914633542e+04	4.289782956914633542e+04	1.177376089593492679e+03	1.177376089593492679e+03	1.177376089593492679e+03	9.322111009819945338e+00	9.322111009819945338e+00	9.322111009819945338e+00	8.502698819814413778e-01	8.502698819814413778e-01	8.502698819814413778e-01
1.600000000000000000e+02	2.651737253894370649e+00	9.283608091297731235e+00	3.239505699949003201e+02	2.659782622678425810e+02	8.067503872887797343e+02	2.798474907443753779e+01	8.669619558284136929e+01	3.469190726512148615e+01	3.339505699949003201e+02	2.759782622678425810e+02	1.000080675038728863e+07	1.279847490744375307e+02	1.866961955828413693e+02	5.346919072651214719e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.565779360280094261e+04	3.565779360280094261e+04	3.565779360280094261e+04	2.645680275327379718e+02	2.645680275327379718e+02	2.645680275327379718e+02	9.435178010653118008e+00	9.435178010653118008e+00	9.435178010653118008e+00	8.713537612179790282e-01	8.713537612179790282e-01	8.713537612179790282e-01
1.610000000000000000e+02	8.321998098419330248e+00	7.622616356200539123e+00	8.280905510746979417e+02	1.613921378802143636e+02	6.810075489112473406e+02	9.890393762006218026e+01	9.726177001742124162e+01	3.211580358748275188e+01	8.380905510746979417e+02	1.713921378802143636e+02	1.000068100754891150e+07	1.989039376200621803e+02	1.972617700174212416e+02	5.321158035874827874e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.933804579610510264e+05	3.933804579610510264e+05	3.933804579610510264e+05	8.109828212993716079e+03	8.109828212993716079e+03	8.109828212993716079e+03	9.204385847836757506e+00	9.204385847836757506e+00	9.204385847836757506e+00	2.583891805123813556e-01	2.583891805123813556e-01	2.583891805123813556e-01
1.730000000000000000e+02	6.507563178341627896e+00	4.660460968659863923e+00	2.067094642039704127e+02	8.093990777381275166e+02	8.865685438221024697e+02	4.977197468655206336e+01	4.039885350073708992e+01	2.035973147378136616e+01	2.167094642039704127e+02	8.193990777381275166e+02	1.000088656854382157e+07	1.497719746865520563e+02	1.403988535007370899e+02	5.203597314737813804e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.497428675428121351e+05	5.497428675428121351e+05	5.497428675428121351e+05	6.363426322126256309e+03	6.363426322126256309e+03	6.363426322126256309e+03	9.432612730762409470e+00	9.432612730762409470e+00	9.432612730762409470e+00	6.055544324069831452e-01	6.055544324069831452e-01	6.055544324069831452e-01
1.740000000000000000e+02	8.094477668898859335e+00	7.749173005903717382e+00	7.029966392222013383e+02	8.967103031076698016e+02	3.376762879961127055e+02	7.461552183352632994e+01	3.111865661792501214e+01	3.523193114337449572e+01	7.129966392222013383e+02	9.067103031076698016e+02	1.000033767628799565e+07	1.746155218335263157e+02	1.311186566179250121e+02	5.352319311433744815e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.827201252873568446e+05	1.827201252873568446e+05	1.827201252873568446e+05	2.105629316339357047e+03	2.105629316339357047e+03	2.105629316339357047e+03	9.018118639032694617e+00	9.018118639032694617e+00	9.018118639032694617e+00	5.870214039896191061e-01	5.870214039896191061e-01	5.870214039896191061e-01
1.780000000000000000e+02	7.169199928774689923e+00	2.590841099998042907e+00	4.432614628655926481e+02	6.666797665461932638e+02	5.780812665785363151e+02	2.190173548734011177e+01	8.925037785451306149e+01	6.594125991263760511e+01	4.532614628655926481e+02	6.766797665461932638e+02	1.000057808126657829e+07	1.219017354873401189e+02	1.892503778545130615e+02	5.659412599126376335e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.707965865335045091e+05	1.707965865335045091e+05	1.707965865335045091e+05	2.887755832890655711e+03	2.887755832890655711e+03	2.887755832890655711e+03	9.909935431924401072e+00	9.909935431924401072e+00	9.909935431924401072e+00	4.836907366776949102e-01	4.836907366776949102e-01	4.836907366776949102e-01
1.900000000000000000e+02	8.645845986202511213e+00	5.142915883010283018e+00	8.633534954761844347e+02	5.122922342049846520e+02	7.377828492608985016e+02	4.259062837870324358e+01	3.344642350223804073e+01	5.035313156357052833e+01	8.733534954761844347e+02	5.222922342049846520e+02	1.000073778284926154e+07	1.425906283787032294e+02	1.334464235022380478e+02	5.503531315635705141e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	6.452831152916786959e+05	6.452831152916786959e+05	6.452831152916786959e+05	5.883050346703164905e+03	5.883050346703164905e+03	5.883050346703164905e+03	9.134595147516607838e+00	9.134595147516607838e+00	9.134595147516607838e+00	1.233158881873538115e-01	1.233158881873538115e-01	1.233158881873538115e-01
1.920000000000000000e+02	7.719998700033403161e+00	3.437597520165346143e+00	7.049568007044571232e+02	6.452214252934969636e+02	8.331368736428424882e+02	2.741564343311863539e+01	4.558731071274876712e+01	2.995964013689382099e+01	7.149568007044571232e+02	6.552214252934969636e+02	1.000083313687364198e+07	1.274156434331186318e+02	1.455873107127487742e+02	5.299596401368937677e+02	1.000000000000000000e+01	1.000000000000000000e+01	1.000000000000000000e+07	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	6.917214638529680087e+04	6.917214638529680087e+04	6.917214638529680087e+04	9.574139220804443539e+03	9.574139220804443539e+03	9.574139220804443539e+03	9.956438396755187270e+00	9.956438396755187270e+00	9.956438396755187270e+00	2.437621157244705405e-01	2.437621157244705405e-01	2.437621157244705405e-01
