2.500000000000000000e+01	4.096310040539104307e+02	8.547322354452061788e+00	1.109019557094471364e-01	3.783203995148364811e+02	5.731743890323593860e+02	2.816693858487714124e+02	2.032214543329306622e+01	3.918557581924836342e+01	4.636501113779839756e+01	8.783203995148364811e+02	-4.268256109676406140e+02	1.002816693858487706e+05	1.203221454332930591e+02	1.391855758192483563e+02	5.463650111377984331e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.639104257242620806e+05	4.639104257242620806e+05	4.639104257242620806e+05	1.123054118832207905e+03	1.123054118832207905e+03	1.123054118832207905e+03	7.574143737990351788e+00	7.574143737990351788e+00	7.574143737990351788e+00	3.241445698986126778e-01	3.241445698986126778e-01	3.241445698986126778e-01
3.100000000000000000e+01	3.810560534441094092e+02	1.368961870618107923e+00	5.606476419976547110e-01	2.946548886618031702e+02	9.220665841839897894e+02	6.641438080210888302e+02	9.488425792713992735e+01	7.000440863132097036e+01	9.182345202780156512e+01	7.946548886618031702e+02	-7.793341581601021062e+01	1.006641438080210937e+05	1.948842579271399131e+02	1.700044086313209846e+02	5.918234520278015225e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.457680175908095407e+04	2.457680175908095407e+04	2.457680175908095407e+04	4.565032259029814668e+03	4.565032259029814668e+03	4.565032259029814668e+03	4.926788806261284570e+00	4.926788806261284570e+00	4.926788806261284570e+00	2.631054010250082897e-01	2.631054010250082897e-01	2.631054010250082897e-01
3.300000000000000000e+01	9.331285367616856092e+02	2.769471287652904845e+00	9.037943830629053821e-01	5.880116319327657948e+02	3.037025716594522464e+02	1.408870578768437838e+02	3.371848827461079168e+01	5.854926825870270335e+01	6.490138269011399075e+01	1.088011631932765795e+03	-6.962974283405477536e+02	1.001408870578768401e+05	1.337184882746107917e+02	1.585492682587027105e+02	5.649013826901140192e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.416152389962657471e+05	3.416152389962657471e+05	3.416152389962657471e+05	4.461544823867886407e+03	4.461544823867886407e+03	4.461544823867886407e+03	7.877419261352570423e+00	7.877419261352570423e+00	7.877419261352570423e+00	8.288987168206104483e-01	8.288987168206104483e-01	8.288987168206104483e-01
3.500000000000000000e+01	5.737719758629660873e+02	2.207111421797021578e+00	5.821748525113356054e-01	3.098164849218333075e+02	2.861619782327072699e+02	5.092938452701225742e+02	5.092008353564952472e+01	9.458274576183214322e+01	8.703295268025836151e+01	8.098164849218333075e+02	-7.138380217672927301e+02	1.005092938452701201e+05	1.509200835356495247e+02	1.945827457618321432e+02	5.870329526802584041e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.481448807881625253e+05	3.481448807881625253e+05	3.481448807881625253e+05	7.025767766371937796e+03	7.025767766371937796e+03	7.025767766371937796e+03	8.688747335274415562e+00	8.688747335274415562e+00	8.688747335274415562e+00	4.575900612401516687e-01	4.575900612401516687e-01	4.575900612401516687e-01
4.100000000000000000e+01	2.903441086763575072e+02	1.840118146851409842e+00	1.442390388903471987e-01	1.041758043781362773e+02	7.573413795287494850e+02	6.116682627989964658e+02	7.726890377706592972e+01	4.777065405956930277e+01	7.334670947331392199e+01	6.041758043781362630e+02	-2.426586204712505150e+02	1.006116682627989940e+05	1.772689037770659297e+02	1.477706540595692957e+02	5.733467094733139220e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.803755365896446165e+05	4.803755365896446165e+05	4.803755365896446165e+05	3.610990622980705211e+03	3.610990622980705211e+03	3.610990622980705211e+03	7.149303045837295478e+00	7.149303045837295478e+00	7.149303045837295478e+00	3.830402364482493605e-01	3.830402364482493605e-01	3.830402364482493605e-01
4.600000000000000000e+01	7.465321950184206798e+02	3.501782442423953423e+00	3.440732288566659691e-01	4.408591644347878855e+02	4.420528234553391371e+02	5.550362802025160818e+02	7.754209336980656531e+01	4.060296291375104261e+01	8.527419530418899285e+01	9.408591644347878855e+02	-5.579471765446608060e+02	1.005550362802025193e+05	1.775420933698065653e+02	1.406029629137510426e+02	5.852741953041889928e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.895276103488072986e+05	5.895276103488072986e+05	5.895276103488072986e+05	7.693029945817335829e+03	7.693029945817335829e+03	7.693029945817335829e+03	2.640433380540460728e+00	2.640433380540460728e+00	2.640433380540460728e+00	4.827552054044625396e-01	4.827552054044625396e-01	4.827552054044625396e-01
4.700000000000000000e+01	8.965297273328626488e+02	4.980275857018115815e+00	7.520276902549739573e-01	3.311230895884506253e+02	7.074913315125885447e+02	8.699323525514253106e+02	9.058014176887060387e+01	4.658189268185317644e+01	3.253296182062193509e+01	8.311230895884506253e+02	-2.925086684874114553e+02	1.008699323525514192e+05	1.905801417688705897e+02	1.465818926818531622e+02	5.325329618206219493e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.448779767526864089e+04	2.448779767526864089e+04	2.448779767526864089e+04	2.275845031656269839e+03	2.275845031656269839e+03	2.275845031656269839e+03	6.087941743045927723e+00	6.087941743045927723e+00	6.087941743045927723e+00	1.399828845863244908e-01	1.399828845863244908e-01	1.399828845863244908e-01
4.800000000000000000e+01	5.692564714358985611e+02	4.911348472605260973e+00	6.884912379214834788e-01	6.806874551938162767e+02	1.726555445115395173e+02	1.700215475698408625e+02	3.961933213283471389e+01	9.215190752576828004e+01	5.852957526986070746e+01	1.180687455193816277e+03	-8.273444554884604258e+02	1.001700215475698351e+05	1.396193321328346997e+02	1.921519075257682800e+02	5.585295752698607430e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.421397280172876781e+05	5.421397280172876781e+05	5.421397280172876781e+05	5.955837244746159740e+03	5.955837244746159740e+03	5.955837244746159740e+03	8.964151198369050277e+00	8.964151198369050277e+00	8.964151198369050277e+00	1.519079797294221879e-01	1.519079797294221879e-01	1.519079797294221879e-01
4.900000000000000000e+01	6.843492286627237036e+02	9.145581517840014385e+00	7.921528193487220593e-01	7.071374196344739858e+02	1.594360336514991729e+02	4.661068499688900033e+02	6.767624676754434176e+01	7.575786009116495734e+01	6.124637603669249586e+01	1.207137419634474099e+03	-8.405639663485007986e+02	1.004661068499688845e+05	1.676762467675443418e+02	1.757578600911649573e+02	5.612463760366924816e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	7.458282369774846593e+05	7.458282369774846593e+05	7.458282369774846593e+05	7.324911528569862639e+03	7.324911528569862639e+03	7.324911528569862639e+03	1.503561879712384530e-01	1.503561879712384530e-01	1.503561879712384530e-01	1.508564456682621735e-01	1.508564456682621735e-01	1.508564456682621735e-01
5.200000000000000000e+01	5.047098729056604327e+01	8.769666342948822191e+00	2.528777978394630144e-01	6.472232332422088348e+02	4.346592743521262037e+02	5.944364557842091017e+02	5.740678210680577109e+01	2.487158946971971574e+01	5.687560738955205863e+01	1.147223233242208835e+03	-5.653407256478737963e+02	1.005944364557842055e+05	1.574067821068057640e+02	1.248715894697197086e+02	5.568756073895521013e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.787064701112936018e+05	2.787064701112936018e+05	2.787064701112936018e+05	5.007165700449451833e+03	5.007165700449451833e+03	5.007165700449451833e+03	9.503275412488545015e+00	9.503275412488545015e+00	9.503275412488545015e+00	2.257442381276113519e-01	2.257442381276113519e-01	2.257442381276113519e-01
5.300000000000000000e+01	5.266248416869156017e+02	1.127133024991177068e+00	2.624421838603423207e-02	7.851857305891691112e+02	2.281836123783572532e+02	7.579076820581333322e+02	6.981688812560459212e+01	2.277648732253494046e+01	8.153344474137799125e+01	1.285185730589168998e+03	-7.718163876216427752e+02	1.007579076820581395e+05	1.698168881256045779e+02	1.227764873225349334e+02	5.815334447413779344e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	9.255826354546645889e+05	9.255826354546645889e+05	9.255826354546645889e+05	8.241132270314101333e+03	8.241132270314101333e+03	8.241132270314101333e+03	3.523986880444819336e-01	3.523986880444819336e-01	3.523986880444819336e-01	9.172204965353927264e-01	9.172204965353927264e-01	9.172204965353927264e-01
5.500000000000000000e+01	9.569349816132338447e+02	2.417004192923474015e+00	9.042896292229446464e-01	8.123016160778363428e+02	6.378409795669258529e+02	2.846390844008857357e+02	4.592956816230783090e+01	3.493537521752171671e+01	2.075254255399163839e+01	1.312301616077836343e+03	-3.621590204330741471e+02	1.002846390844008856e+05	1.459295681623078167e+02	1.349353752175217096e+02	5.207525425539915886e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.265967788175279711e+05	1.265967788175279711e+05	1.265967788175279711e+05	1.315747440905967551e+03	1.315747440905967551e+03	1.315747440905967551e+03	7.533657652500409974e+00	7.533657652500409974e+00	7.533657652500409974e+00	1.438004571033848766e-01	1.438004571033848766e-01	1.438004571033848766e-01
5.600000000000000000e+01	9.860577052437968177e+02	8.714166860474794163e+00	9.893460080212832519e-01	4.200451424914664926e+02	7.015291616931214094e+02	5.343344371471255272e+02	9.651188068382413121e+01	9.237808748001710057e+01	9.534178929011611103e+01	9.200451424914665495e+02	-2.984708383068785906e+02	1.005343344371471321e+05	1.965118806838241312e+02	1.923780874800170864e+02	5.953417892901161395e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.662387988373053304e+04	2.662387988373053304e+04	2.662387988373053304e+04	1.514114427287058788e+03	1.514114427287058788e+03	1.514114427287058788e+03	4.177857091308519344e+00	4.177857091308519344e+00	4.177857091308519344e+00	4.257890055335360469e-01	4.257890055335360469e-01	4.257890055335360469e-01
5.900000000000000000e+01	8.003721902855321559e+02	9.669830766229972951e+00	6.569245477625955676e-01	1.150529386135241907e+02	9.182580015581600037e+02	3.431326596460677365e+02	8.996275547162170483e+01	5.235471218798651449e+01	5.511871830028486841e+01	6.150529386135242476e+02	-8.174199844183999630e+01	1.003431326596460713e+05	1.899627554716217048e+02	1.523547121879865074e+02	5.551187183002848542e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	7.438522302582492121e+05	7.438522302582492121e+05	7.438522302582492121e+05	7.676031969824314729e+03	7.676031969824314729e+03	7.676031969824314729e+03	6.983627921178177544e+00	6.983627921178177544e+00	6.983627921178177544e+00	2.255534650665052820e-01	2.255534650665052820e-01	2.255534650665052820e-01
6.000000000000000000e+01	1.204388490451876521e+02	9.070533682402352582e+00	9.499039423181255826e-01	9.770625873715566740e+02	9.325789248511741789e+02	6.927406239418414771e+02	2.584682311824057166e+01	5.731306901782942731e+01	6.207244464984223242e+01	1.477062587371556674e+03	-6.742107514882582109e+01	1.006927406239418488e+05	1.258468231182405646e+02	1.573130690178294344e+02	5.620724446498422822e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	7.741931764470767230e+05	7.741931764470767230e+05	7.741931764470767230e+05	6.364107572984279614e+03	6.364107572984279614e+03	6.364107572984279614e+03	6.146553009617428565e+00	6.146553009617428565e+00	6.146553009617428565e+00	7.034766738399907959e-01	7.034766738399907959e-01	7.034766738399907959e-01
6.100000000000000000e+01	7.191751946494799768e+02	6.893759392114906959e+00	5.393434930839240415e-01	6.311516197057226236e+02	5.750659993684513438e+02	3.195090452742219895e+02	9.349443621966136675e+01	8.205791498232564152e+01	6.876129978856783964e+01	1.131151619705722624e+03	-4.249340006315486562e+02	1.003195090452742152e+05	1.934944362196613667e+02	1.820579149823256557e+02	5.687612997885678396e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	5.256683209104008274e+05	5.256683209104008274e+05	5.256683209104008274e+05	8.572077226104000147e+03	8.572077226104000147e+03	8.572077226104000147e+03	4.220137098311994572e-01	4.220137098311994572e-01	4.220137098311994572e-01	5.486039423507937940e-02	5.486039423507937940e-02	5.486039423507937940e-02
6.300000000000000000e+01	8.325615731232943517e+02	4.120165428093581106e+00	5.042408434541888473e-01	2.838892105394421606e+02	5.163617846819324768e+02	8.580757000439019748e+02	3.394235481579048042e+01	1.685157866923361070e+01	3.546966967391065850e+01	7.838892105394421606e+02	-4.836382153180675232e+02	1.008580757000439044e+05	1.339423548157904804e+02	1.168515786692336178e+02	5.354696696739106301e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.860480244225044589e+04	3.860480244225044589e+04	3.860480244225044589e+04	1.207062967179451789e+03	1.207062967179451789e+03	1.207062967179451789e+03	9.144393100227507176e+00	9.144393100227507176e+00	9.144393100227507176e+00	3.896837779673460456e-01	3.896837779673460456e-01	3.896837779673460456e-01
6.700000000000000000e+01	8.203945182125250923e+00	5.195039891118396369e+00	9.999601866235516834e-01	5.915668424424427485e+02	6.516385717491143623e+02	9.183740574855011118e+02	9.372502324684037944e+01	3.096072953799966498e+01	4.677496842122354792e+01	1.091566842442442749e+03	-3.483614282508856377e+02	1.009183740574855037e+05	1.937250232468403794e+02	1.309607295379996685e+02	5.467749684212235479e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	2.788010057123713195e+05	2.788010057123713195e+05	2.788010057123713195e+05	3.121169410338525267e+03	3.121169410338525267e+03	3.121169410338525267e+03	5.656314086984030709e+00	5.656314086984030709e+00	5.656314086984030709e+00	4.217913450321317259e-01	4.217913450321317259e-01	4.217913450321317259e-01
6.800000000000000000e+01	8.254172954433731775e+02	9.474898712973093495e+00	2.639477064996878508e-01	8.027498393991687635e+02	6.487018326727285285e+02	5.560631002169732255e+02	8.155309622695799021e+01	4.528434277459358981e+01	6.915182177751276527e+01	1.302749839399168650e+03	-3.512981673272714715e+02	1.005560631002169685e+05	1.815530962269579902e+02	1.452843427745935969e+02	5.691518217775127368e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	3.122963631826992496e+05	3.122963631826992496e+05	3.122963631826992496e+05	8.451866887134248827e+03	8.451866887134248827e+03	8.451866887134248827e+03	7.137948788723413429e+00	7.137948788723413429e+00	7.137948788723413429e+00	8.745690203264835372e-01	8.745690203264835372e-01	8.745690203264835372e-01
7.000000000000000000e+01	6.489848748686524686e+02	6.085844369611275617e+00	5.319973002316157329e-01	1.603862152595411033e+02	4.512140249558592018e+02	9.268169640066670354e+02	2.046973238198485845e+01	3.682157460988464237e+01	5.805162647357676775e+01	6.603862152595411317e+02	-5.487859750441407414e+02	1.009268169640066626e+05	1.204697323819848549e+02	1.368215746098846353e+02	5.580516264735767891e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	1.829727784986103652e+05	1.829727784986103652e+05	1.829727784986103652e+05	8.335744233614661425e+03	8.335744233614661425e+03	8.335744233614661425e+03	6.405307089045865432e+00	6.405307089045865432e+00	6.405307089045865432e+00	5.077439445920933769e-01	5.077439445920933769e-01	5.077439445920933769e-01
7.100000000000000000e+01	3.609211152883314639e+02	1.084266134718174790e+00	5.519712980802110591e-01	6.375554408502798651e+02	2.294724620930754782e+02	2.622602838434557952e+02	9.620073739189609796e+01	6.771897335228436532e+01	3.074731575863229693e+01	1.137555440850279865e+03	-7.705275379069245218e+02	1.002622602838434541e+05	1.962007373918960980e+02	1.677189733522843653e+02	5.307473157586323396e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	7.616465227335734526e+05	7.616465227335734526e+05	7.616465227335734526e+05	8.790536331733088446e+03	8.790536331733088446e+03	8.790536331733088446e+03	2.075820341540647096e+00	2.075820341540647096e+00	2.075820341540647096e+00	8.817924295230631371e-01	8.817924295230631371e-01	8.817924295230631371e-01
7.200000000000000000e+01	5.446299365443094302e+02	7.366969474366539039e+00	8.477606200628843292e-01	6.626663680820737454e+02	2.546553540142079441e+02	8.576740140412138089e+02	2.363955989630447263e+01	9.508360564587663077e+01	5.261727757399459193e+01	1.162666368082073859e+03	-7.453446459857921127e+02	1.008576740140412148e+05	1.236395598963044762e+02	1.950836056458766166e+02	5.526172775739945564e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	6.870783614787803963e+05	6.870783614787803963e+05	6.870783614787803963e+05	8.096200004787559919e+03	8.096200004787559919e+03	8.096200004787559919e+03	1.630372197220449015e+00	1.630372197220449015e+00	1.630372197220449015e+00	9.931452233377725536e-01	9.931452233377725536e-01	9.931452233377725536e-01
7.600000000000000000e+01	6.203507586904200934e+02	5.834243131095917967e+00	9.200502156625589567e-01	2.589165938885780633e+02	9.326771371242109581e+02	3.980735324682412966e+02	1.393638112002639318e+01	4.119779462186866681e+01	9.763191227226582214e+01	7.589165938885780633e+02	-6.732286287578904194e+01	1.003980735324682464e+05	1.139363811200263967e+02	1.411977946218686668e+02	5.976319122722658221e+02	5.000000000000000000e+02	-1.000000000000000000e+03	1.000000000000000000e+05	1.000000000000000000e+02	1.000000000000000000e+02	5.000000000000000000e+02	4.931126335881325649e+05	4.931126335881325649e+05	4.931126335881325649e+05	3.007268204394452823e+03	3.007268204394452823e+03	3.007268204394452823e+03	3.445520995201002634e+00	3.445520995201002634e+00	3.445520995201002634e+00	5.628753523109772949e-01	5.628753523109772949e-01	5.628753523109772949e-01
